query_idx,phase,user_id,user_profile,question,category,difficulty,source,compute,score,cache_hit,ensemble_size
2564,Персонализация,238,casual,"А вот интересно, какие бывают типы жирных кислот интересно у",Макронутриенты,easy,user,1.13,91.9,False,2
2565,Персонализация,411,new,"Верно ли, что какая диета рекомендуется при гастрите интерес",Заболевания и питание,medium,user,0.1,87.8,True,0
2566,Персонализация,196,casual,"Подскажите пожалуйста, вопрос по теме «Спортивное питание» #",Спортивное питание,easy,user,1.13,95.9,False,2
2567,Персонализация,394,loyal,Что такое food combining?,Общие вопросы,easy,expert,0.06,92.3,True,0
2568,Персонализация,309,new,Вопрос по теме «Спортивное питание» #19,Спортивное питание,medium,expert,1.96,88.7,False,2
2569,Персонализация,171,casual,"Проконсультируйте, что такое электролиты интересно узнать?",Спортивное питание,medium,user,1.88,88.7,False,2
2570,Персонализация,217,casual,"Подскажите, вопрос по теме «Макронутриенты» #19?",Макронутриенты,easy,user,1.13,91.8,False,2
2571,Персонализация,485,new,"Подскажите пожалуйста, какова норма белка в сутки подскажите",Макронутриенты,easy,user,1.2,92.6,False,2
2572,Персонализация,314,new,"Я слышал, что вопрос по теме «Общие вопросы» #18?)",Общие вопросы,medium,user,0.1,87.5,True,0
2573,Персонализация,20,new,"Посоветуйте, какие бывают типы жирных кислот подскажите?",Макронутриенты,medium,user,1.96,89.1,False,2
2574,Персонализация,306,regular,"Подскажите, вопрос по теме «Основы нутрициологии» #20 подска",Основы нутрициологии,easy,user,0.06,92.4,True,0
